ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,default payment next month.0,default payment next month.1
25800,300000,2,5,2,37,-2,-2,-1,-1,0,0,-1244,3751,54478,10424,13762,11428,6425,54478,10424,3762,229,1423,0,0.9205703,0.07942968
25801,160000,2,3,1,44,-2,-2,-2,-2,-2,-2,390,0,780,0,0,0,0,780,0,0,0,3072,0,0.813753,0.186247
25802,50000,2,2,2,35,0,0,-1,0,0,0,50521,50466,49821,43945,29669,28469,1649,51869,1884,1023,1173,1193,0,0.91165006,0.08834994
25803,150000,2,3,2,38,0,0,-1,2,2,2,3060,0,530,530,1696,1166,150,530,0,1166,0,0,0,0.6706929,0.32930708
25804,70000,2,1,2,27,0,0,2,0,0,0,72227,68097,65636,66114,66142,68380,6000,0,3000,2500,4100,4100,0,0.78532845,0.21467154
25805,80000,2,2,2,27,0,0,0,0,2,0,66203,67995,70489,74146,72375,70811,3500,4200,5500,0,2500,8652,0,0.82748234,0.17251763
25806,100000,2,1,2,28,-2,-2,-2,-2,-2,-2,-177,-207,1050,0,0,0,0,1257,0,0,0,0,0,0.809257,0.19074304
25807,150000,2,2,2,30,0,0,0,0,0,0,69955,59380,57431,52754,52430,41770,1873,1897,1552,1649,2005,11064,0,0.90317327,0.096826725
25808,340000,2,2,3,35,-2,-2,-2,-2,-2,-1,132,132,132,132,132,112847,132,132,132,132,112847,5005,0,0.8428619,0.15713812
25809,210000,2,3,1,39,1,2,2,2,0,0,26624,25903,28719,27964,28364,28855,0,3550,0,1164,1100,1118,0,0.6137488,0.38625118
25810,240000,2,1,2,28,-2,-2,-2,-2,-1,0,5623,181,1133,0,39344,40264,181,1133,0,39344,1500,1540,0,0.86855453,0.13144545
25811,250000,2,1,2,35,-1,-1,0,0,0,0,964,69000,63462,45710,43537,38367,69032,2138,1566,1582,1318,1630,0,0.89455277,0.10544725
25812,200000,2,1,1,38,-2,-2,-2,-2,-2,-2,15099,6370,5991,7298,9225,4072,6370,5991,7298,2105,10249,0,0,0.93144906,0.068550914
25813,50000,2,1,1,36,0,0,0,2,0,0,47317,49212,49243,5112,48455,48456,3000,5450,0,45554,2100,1900,0,0.8176992,0.1823008
25814,450000,2,1,2,35,-1,-1,-1,-1,-1,-1,7256,812,17563,12483,26081,22985,816,17651,12554,26212,23114,2512,0,0.91168696,0.088313036
25815,200000,2,1,1,38,0,0,0,0,0,0,13311,10781,9592,9585,8177,7136,1711,1411,2531,5007,507,506,0,0.8672248,0.13277516
25816,350000,2,2,1,47,0,0,0,0,0,0,97500,84202,82933,80501,79038,80694,3010,2970,2886,2824,2925,2987,1,0.9057263,0.094273664
25817,200000,2,1,2,45,-1,-1,-1,-2,-2,-2,2377,221,0,0,0,0,221,0,0,0,0,0,0,0.7939323,0.20606765
25818,530000,2,2,1,44,0,0,0,0,0,0,562326,532374,537543,541019,468571,478034,20010,25022,21003,18003,20000,20004,1,0.8635781,0.1364219
25819,60000,2,3,1,45,0,0,0,0,0,0,62396,36034,30534,28442,24544,24998,1500,1500,1404,1100,1000,1000,0,0.8612082,0.13879178
25820,280000,2,1,2,30,-2,-2,-2,-2,-2,-2,2946,3326,132,-20,-20,680,3326,150,0,0,700,0,0,0.8607151,0.13928492
25821,210000,2,1,1,34,0,0,0,0,0,0,157907,201324,207222,209189,106090,108300,50000,10646,8601,3601,3719,3300,0,0.91641945,0.08358054
25822,210000,2,1,2,34,1,2,2,-1,-1,-2,3824,2045,0,322,150,546,0,0,322,150,546,0,1,0.5517387,0.44826132
25823,420000,2,2,1,46,0,0,0,0,0,0,254275,249677,232028,233055,191518,192313,10004,11020,10238,10022,7000,6000,0,0.87314475,0.12685525
25824,80000,2,2,2,45,-1,-1,-1,-1,0,-1,2574,390,3889,780,390,390,390,3889,780,0,390,390,0,0.8106233,0.18937671
25825,170000,2,1,1,31,0,0,-2,-2,-2,-2,6832,0,0,0,0,0,0,0,0,0,0,0,0,0.834393,0.16560698
25826,80000,2,2,2,35,0,0,0,-1,-1,-1,48725,53095,56858,4849,4849,4849,10000,10000,4849,4849,4849,4849,0,0.9408534,0.0591466
25827,510000,2,2,1,38,0,0,0,0,0,0,95589,35224,37361,39437,40292,41153,2000,2700,2700,1500,1500,10000,0,0.90412384,0.095876135
25828,110000,2,2,1,31,0,0,0,0,0,0,109814,110215,40084,41101,41834,42874,4665,1670,1977,2000,2000,2000,0,0.9078982,0.092101805
25829,10000,2,2,2,31,0,0,0,-2,-2,-2,10154,10400,0,0,0,0,1400,0,0,0,0,0,1,0.8362534,0.16374661
25830,300000,2,1,2,32,-2,-2,-2,-2,-2,-2,-3,-3,-3,329,0,0,0,0,332,0,0,0,0,0.7567103,0.24328971
25831,60000,2,2,1,32,1,2,0,0,0,0,61291,57946,59534,60615,30592,28656,0,3120,3050,1136,1200,1206,1,0.68962777,0.3103722
25832,200000,2,2,2,33,0,0,0,0,0,0,194283,196485,197597,152670,134645,141557,7520,6700,5130,4800,9000,5150,0,0.9020345,0.09796545
25833,230000,2,2,1,35,-1,-1,-1,-1,-1,0,7035,2954,13375,-10,8808,6632,2969,13441,0,8818,4,28,0,0.86711574,0.13288425
25834,500000,2,1,2,45,-2,-2,-2,-2,-2,-2,0,0,1742,27291,0,0,0,1742,27291,0,0,6386,0,0.85667074,0.14332926
25835,50000,2,2,2,47,2,2,2,2,2,2,43439,44769,43781,45021,28660,27807,2341,0,2554,0,1800,0,1,0.22429937,0.7757006
25836,280000,2,2,1,45,0,0,0,0,0,0,159633,149747,138933,128216,216598,103119,7000,6500,6500,3994,4000,3500,0,0.90193236,0.09806761
25837,170000,2,2,1,31,0,0,0,0,0,0,102477,104499,106657,108804,109584,111881,5210,5323,5402,4071,4215,4081,0,0.93350947,0.066490546
25838,60000,2,2,2,31,2,2,2,2,0,-1,57880,56355,59327,35305,17655,77775,0,4058,34,3000,40793,4952,1,0.40348273,0.59651726
25839,210000,2,1,2,32,1,-1,2,2,-1,-1,0,92,4,0,45,23,92,0,0,45,23,0,1,0.6453552,0.35464475
25840,70000,2,3,2,42,0,0,2,0,0,0,69362,71775,70050,70415,48405,46514,6000,0,3000,1000,1500,2000,1,0.78970885,0.21029113
25841,300000,2,3,1,37,1,-2,-1,-1,0,0,43459,26115,26283,16624,6316,8394,26137,26443,16624,6166,8078,25763,0,0.9362408,0.06375919
25842,330000,2,1,2,31,0,0,0,0,0,0,37426,40497,63646,39894,39860,39392,5000,3300,3195,3000,1120,3000,0,0.93105924,0.06894079
25843,200000,2,2,2,49,0,0,0,0,0,0,80528,83190,85944,87539,90231,86284,4000,5000,4000,4000,5000,4000,0,0.9295432,0.07045682
25844,170000,2,5,1,33,0,0,0,0,0,0,143805,143737,129898,124370,112589,26958,10000,6247,6375,4468,1000,1306,0,0.91427785,0.08572217
25845,20000,2,2,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6212305,0.3787695
25846,230000,2,2,1,45,-1,-1,-1,-1,-1,-1,416,416,416,416,416,416,416,416,416,416,416,572,1,0.7498814,0.25011858
25847,80000,2,2,1,27,0,0,0,0,0,0,80658,70963,73411,75331,55011,56271,3800,3600,3200,2000,2100,3001,0,0.9207217,0.079278275
25848,320000,2,4,3,32,-1,-1,-1,-1,0,0,1145,4133,2488,21222,15115,27279,4135,2488,21238,5000,15000,545,0,0.91001195,0.089988045
25849,230000,2,2,1,35,0,0,0,0,0,0,160560,158782,150844,151623,148261,153161,10012,10010,10000,7000,10000,10000,0,0.94534016,0.05465982
25850,80000,2,2,2,38,-1,-1,-1,0,0,0,390,390,3529,13207,13110,13116,390,3529,10207,500,600,3000,0,0.83026075,0.16973922
25851,300000,2,3,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7376275,0.2623725
25852,100000,2,3,1,43,2,2,0,0,0,0,100304,97814,100337,100585,52041,70731,0,5000,2623,2500,32000,2567,1,0.37734663,0.62265336
25853,370000,2,2,1,47,-2,-2,-2,-2,-2,-2,1289,2408,395,12074,744,4040,2432,397,12133,747,4060,3059,0,0.90445346,0.09554656
25854,200000,2,2,2,37,-1,-1,-1,-1,0,-1,4037,3913,6336,5361,4950,2413,3913,6336,5361,3000,2502,3603,0,0.89971846,0.10028156
25855,130000,2,1,2,30,-1,-1,-1,-1,-1,-1,5002,2437,2448,5457,3855,4684,2437,2774,5457,3855,4684,843,0,0.8669576,0.13304238
25856,50000,2,2,1,42,0,0,0,0,0,0,38516,28604,28089,27864,27173,27457,1754,1500,1500,1000,1100,1208,0,0.86127573,0.13872425
25857,300000,2,2,2,35,0,0,0,0,0,0,86574,86821,88072,76722,69922,23926,3219,3417,1926,1545,797,9190,0,0.89312917,0.10687081
25858,500000,2,1,1,44,0,0,0,0,0,0,111937,104203,96617,97437,185322,179697,4000,4009,17446,100000,10000,20000,0,0.9182517,0.08174833
25859,140000,2,2,1,37,-1,-1,-1,-1,-1,-1,326,326,326,1516,326,1439,326,326,1516,326,1439,326,1,0.78991884,0.21008116
25860,20000,2,2,1,44,0,0,0,0,0,0,16231,14791,14453,15320,11796,9766,1600,1300,1156,387,354,438,0,0.8681967,0.13180327
25861,270000,2,1,1,44,-2,-2,-2,-2,-2,-2,-1404,73596,49800,1514,41072,23500,75000,49800,1514,41072,23500,29702,0,0.938689,0.061310995
25862,150000,2,2,1,35,0,0,0,0,0,0,216793,198866,193870,188045,178892,167419,4818,5024,4051,3788,3622,1215,0,0.8689477,0.13105233
25863,70000,2,1,1,45,1,1,-1,0,0,0,116630,-67526,71562,68709,28528,29171,0,140043,1830,1021,1103,1011,0,0.82419676,0.17580324
25864,120000,2,1,1,46,0,0,0,0,0,0,28675,29392,30424,31437,32062,32734,1500,1509,1522,1147,1188,1194,0,0.85650814,0.14349185
25865,20000,2,2,2,39,0,0,0,0,0,0,20885,20373,19391,20085,19938,0,2157,1660,1300,541,0,0,0,0.88673043,0.11326959
25866,260000,2,1,1,34,0,0,0,0,0,0,136914,139380,140836,153026,156108,158893,7000,5188,15000,7500,7000,3000,0,0.92547154,0.07452843
25867,160000,2,1,1,35,1,-2,-1,-1,-2,-2,0,0,6371,0,0,0,0,6371,0,0,0,8399,0,0.7863884,0.21361157
25868,50000,2,2,1,45,0,0,0,0,0,0,48153,49073,12630,9215,9215,8011,2000,2022,2000,0,1000,1904,0,0.8814831,0.11851689
25869,350000,2,2,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,590,0,0,0,0,590,0,0,0,0.677768,0.322232
25870,510000,2,1,2,40,8,7,6,5,4,3,477094,469882,461402,452405,443657,437305,0,0,0,0,0,14000,1,0.3505587,0.6494413
25871,250000,2,1,1,38,-1,-1,0,-1,-1,0,6352,6790,10418,7720,37543,31337,6790,5418,7720,37604,0,0,0,0.8946071,0.10539286
25872,80000,2,2,1,36,1,-2,-2,-2,-2,-2,4233,14233,15854,10000,10000,10000,14233,15854,10000,10000,10000,10000,0,0.892188,0.10781199
25873,180000,2,2,2,33,-1,-1,-1,-1,-1,-1,4160,7817,2358,18572,11560,4298,7817,2358,18577,11560,4298,12330,0,0.93094015,0.06905985
25874,60000,2,2,3,39,1,1,-2,-2,-2,-2,58574,-1540,-1930,-2320,-1220,0,0,0,0,2000,2000,0,1,0.7517766,0.24822345
25875,170000,2,1,1,35,2,2,2,2,2,2,131909,133178,131711,139143,140987,144187,4800,2000,11000,5500,5500,5400,1,0.27112442,0.7288756
25876,200000,2,1,1,39,-1,-1,-1,-1,-1,-1,100239,81596,114770,70175,69180,44376,81596,114770,70175,69180,44376,37638,0,0.9519123,0.048087694
25877,210000,2,1,1,31,-2,-2,-2,-2,-2,-2,31808,9283,7846,38141,9461,33978,9283,7846,38218,10000,33978,0,1,0.9420507,0.05794931
25878,200000,2,1,2,47,-1,-1,-1,-1,-1,-1,30177,2039,174406,133073,45373,973,2061,175000,133100,46000,1000,0,0,0.918959,0.08104098
25879,200000,2,2,2,34,2,2,2,2,2,2,71817,73376,71672,76004,74225,78193,3300,0,6100,0,5300,3500,1,0.21273124,0.78726876
25880,200000,2,2,1,32,-1,0,0,0,0,-1,11191,15940,20281,24540,24928,1532,6002,5000,4552,3131,1539,1027,0,0.90445757,0.09554242
25881,240000,2,2,1,29,0,0,0,0,0,0,21909,15420,40861,34146,30937,27164,2420,34000,2500,5937,5164,5387,0,0.9303219,0.06967812
25882,450000,2,2,2,34,-2,-2,-2,-2,-2,-2,3752,513,0,4376,0,0,513,0,4376,0,0,0,0,0.873091,0.126909
25883,80000,2,2,1,26,0,0,0,0,0,0,78872,80301,74349,75443,57735,58139,2800,2800,2400,2100,2100,2100,0,0.9015967,0.09840328
25884,430000,2,2,2,33,0,0,0,0,0,0,191520,185187,173041,147383,135848,133591,8266,7666,6590,4711,4746,4421,0,0.91405046,0.08594954
25885,30000,2,3,1,40,2,2,2,0,0,0,16457,19145,18547,18645,17847,15465,3280,0,1511,609,500,800,1,0.27937388,0.7206261
25886,290000,2,2,1,30,0,0,0,0,0,0,284054,283149,284434,275889,218834,220695,10222,11019,9019,8010,8002,8001,0,0.839279,0.16072099
25887,40000,2,2,2,37,1,2,2,2,2,2,7613,7343,15184,14643,18385,17950,0,8000,0,4000,0,6000,1,0.49379533,0.50620466
25888,170000,2,3,1,37,0,0,0,0,0,0,155379,155990,46870,43584,34760,35467,7000,1900,2014,2500,2000,2000,0,0.8899714,0.11002863
25889,130000,2,1,2,26,0,0,0,-1,0,0,13700,18670,21362,1469,7370,12554,10008,6196,1470,6501,5784,6030,0,0.93490213,0.065097876
25890,360000,2,2,2,27,0,-1,-1,-1,-1,0,13102,5628,1480,2330,2286,4385,5655,1480,2330,2550,3000,3000,0,0.90515757,0.094842404
25891,360000,2,3,1,30,1,-1,-1,-1,-1,0,-16,1621,458,0,282,282,1637,458,0,282,0,0,0,0.76784134,0.23215863
25892,180000,2,3,1,45,-2,-2,-2,-2,-2,-2,396,396,396,396,396,396,396,396,396,396,396,396,0,0.8521446,0.14785543
25893,210000,2,2,2,28,0,0,0,0,2,2,26770,28001,31202,36968,32141,35018,2000,5000,8000,0,5000,0,0,0.80386716,0.19613285
25894,260000,2,2,2,35,-2,-2,-2,-2,-2,-2,-7,-7,2493,2290,432,0,0,2507,2297,432,0,649,0,0.8428722,0.15712781
25895,200000,2,2,1,33,1,-1,0,0,0,0,-7082,12270,29787,32040,7773,12681,21179,20000,3000,1000,5000,500,0,0.8806686,0.11933143
25896,340000,2,1,2,31,0,0,0,0,0,0,112119,119230,259489,328507,283758,273018,25000,150000,90168,25001,10000,11000,0,0.93899393,0.0610061
25897,200000,2,1,1,37,-1,-1,-2,-2,-2,-2,3135,0,0,0,0,0,0,0,0,0,0,0,0,0.7921599,0.20784007
25898,360000,2,2,1,35,2,2,2,2,0,0,360996,370722,380523,372735,290210,290551,16500,16500,6,10306,10876,10323,1,0.3684873,0.6315127
25899,90000,2,2,2,32,0,0,0,0,0,0,86076,87567,78646,79212,54659,55902,3012,3100,3116,2000,2100,2100,0,0.9030669,0.09693316
25900,40000,2,3,1,34,0,0,0,0,0,2,32052,34697,36824,38764,36411,31931,3500,3000,3000,3029,1000,2000,0,0.86955714,0.13044284
25901,500000,2,2,2,28,0,0,0,0,0,0,234957,215459,201715,141177,130352,126422,8086,7412,4721,3854,3622,3433,0,0.87801117,0.12198881
25902,240000,2,2,1,36,0,0,0,0,0,0,232031,226221,222929,215858,210887,205828,8193,9000,6600,6400,6382,5994,0,0.865865,0.13413498
25903,440000,2,1,2,33,-1,-1,-1,-1,-1,-1,304,301,850,10799,746,600,301,850,10819,746,600,4238,0,0.8274207,0.17257932
25904,50000,2,2,1,33,0,0,0,0,0,0,44052,32030,31041,26197,25739,27659,2000,1451,3000,862,5000,10000,0,0.8857595,0.11424055
25905,180000,2,2,2,28,1,2,2,0,0,0,172850,182810,169529,153501,136920,139506,14400,402,5166,5000,5030,5391,1,0.61557287,0.38442713
25906,30000,2,2,1,35,0,0,0,0,0,0,25485,26503,27486,25663,26979,24306,1447,1430,1684,2000,892,2000,0,0.86401254,0.13598746
25907,60000,2,1,2,29,0,0,0,0,0,0,39553,40855,40870,39703,38600,40230,1969,1668,1609,1506,2379,0,0,0.89680904,0.103190936
25908,150000,2,3,1,29,0,0,0,0,0,0,8902,9231,9124,9356,8572,9541,1200,1300,1000,1572,1000,1000,0,0.8709073,0.12909268
25909,80000,2,2,1,32,0,0,-2,-2,-2,-2,5988,0,0,0,0,0,0,0,0,0,0,0,0,0.8336565,0.16634351
25910,290000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,1100,6000,3533,880,0,1100,6000,3533,880,193,0,0.8752086,0.12479137
25911,220000,2,2,1,40,0,0,-2,-1,0,0,21920,0,0,5752,8478,9336,0,0,5752,3000,1000,2000,0,0.9086089,0.09139111
25912,50000,2,1,2,34,-1,-1,-1,-1,-1,-1,1884,1077,4886,3682,3190,2451,1077,5693,4255,3190,2451,4425,0,0.86952084,0.13047916
25913,80000,2,3,1,48,2,2,2,2,0,0,66321,63695,33283,22442,15553,5593,0,6056,652,517,0,27,0,0.3310234,0.6689766
25914,400000,2,1,2,37,1,-1,-1,-1,-1,-1,6914,72574,42176,75513,57104,53542,73036,42386,75865,57379,53787,13833,0,0.9293223,0.07067769
25915,150000,2,1,1,33,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,0,0,0,0,0,698,0,0.76743263,0.23256735
25916,250000,2,1,2,34,2,0,0,0,0,0,212681,193296,194659,196481,196256,195370,9917,7350,7231,6603,6797,7557,0,0.33534121,0.6646588
25917,120000,2,2,1,34,-1,-1,-2,-2,-2,-2,1800,0,0,0,0,0,0,0,0,0,0,0,0,0.82711786,0.17288215
25918,300000,2,1,2,28,-1,-1,-1,-1,0,0,16094,2259,0,12880,14895,9386,2259,0,12880,2500,200,280,0,0.8800708,0.11992917
25919,500000,2,2,2,39,0,0,0,0,0,0,24893,12569,7652,7187,10861,15893,12260,7016,3007,5009,7028,6755,0,0.94473773,0.05526229
25920,240000,2,2,2,36,-1,-1,-2,-2,-2,-2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.8233253,0.17667472
25921,240000,2,2,2,29,0,0,0,0,0,-2,17570,159228,150359,62242,0,0,150359,4199,1322,2480,0,0,0,0.88272005,0.11727994
25922,30000,2,2,2,39,-2,-2,-2,-2,-2,-2,2416,2226,2230,561,2230,565,2230,2238,561,2238,565,564,1,0.8949071,0.10509285
25923,90000,2,1,2,29,-2,-2,-2,-2,-2,-2,-240,-240,-240,-240,-240,-240,0,0,0,0,0,0,0,0.75783026,0.24216977
25924,60000,2,1,2,31,-1,0,-1,2,2,2,2631,3610,855,111,411,261,2000,900,0,300,0,6500,1,0.63133615,0.36866385
25925,60000,2,2,2,41,0,0,0,0,0,0,16194,17120,14232,14676,1976,2976,1518,1556,1000,300,1000,0,0,0.8733214,0.12667862
25926,230000,2,1,2,41,-1,-1,-1,-1,-1,0,177,0,376,47992,3099,2389,0,376,48042,3099,0,0,0,0.8319306,0.16806944
25927,290000,2,1,1,40,0,0,0,0,0,0,192432,192512,193999,157500,147150,146936,8000,9008,6000,5000,5200,5100,0,0.89855486,0.10144512
25928,430000,2,1,2,42,-2,-2,-2,-2,-2,-2,9777,75276,5999,38845,0,1111,75276,6008,48845,0,1111,1140,0,0.9240536,0.07594641
25929,230000,2,2,1,39,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7376275,0.2623725
25930,140000,2,3,1,48,1,-2,-2,-2,-1,-1,0,0,0,0,959,0,0,0,0,959,0,0,0,0.7450675,0.25493255
25931,210000,2,2,2,30,0,0,0,0,0,0,215842,220042,214545,215635,163741,162253,9500,9100,9900,6100,6100,6300,0,0.897698,0.10230199
25932,390000,2,2,2,36,0,0,0,0,0,0,112528,102596,91761,76756,65520,52904,3669,3277,3220,2236,2007,1600,0,0.8942604,0.10573957
25933,320000,2,1,1,35,-1,2,-1,-1,-1,-1,6793,3659,232702,3529,14212,1166,5,232702,3529,14212,1200,8200,0,0.7981258,0.20187418
25934,50000,2,2,1,44,2,2,2,0,0,0,26587,29730,28565,26601,26391,27165,3600,0,1500,1000,1200,1200,1,0.36044514,0.63955486
25935,100000,2,1,2,30,0,0,-2,-1,0,0,41150,0,0,74550,75731,75975,0,0,74550,3000,3000,3500,0,0.90474284,0.09525714
25936,260000,2,3,1,40,-2,-2,-2,-2,-2,-2,-6,-6,1302,2752,1114,2212,0,1308,2765,1119,2218,625,0,0.86158997,0.13841002
25937,260000,2,1,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,36150,0,0,0,0,36150,0,0,0.7062578,0.29374215
25938,100000,2,1,2,30,0,0,0,0,0,0,77388,78502,81233,82990,84210,85987,3000,4000,4000,3500,3287,4000,0,0.91707957,0.08292042
25939,340000,2,2,1,37,0,0,0,0,0,0,36006,12144,17164,15821,12317,14850,5000,10326,5000,10000,5000,5000,0,0.94241345,0.05758655
25940,150000,2,2,1,36,0,0,0,0,0,-1,113368,70001,45813,44309,27428,2013,2354,2500,1200,2618,2013,4724,0,0.889908,0.110091984
25941,360000,2,2,2,30,0,0,0,0,0,-1,7410,6783,7672,8380,4581,3853,1115,1161,1026,1523,3872,2626,0,0.8650048,0.1349952
25942,210000,2,2,1,34,-1,-1,-1,0,0,0,25650,1360,31793,32943,30019,30657,1360,31793,1943,819,763,2280,0,0.90332395,0.09667605
25943,200000,2,1,1,33,2,-1,-1,-1,-1,-1,1076,696,316,1076,316,1226,696,316,1076,316,1226,696,0,0.64489853,0.35510144
25944,310000,2,1,1,41,0,0,0,0,0,0,20876,21999,7426,6092,5074,3865,2016,1200,1100,1000,300,1000,0,0.8949235,0.105076514
25945,260000,2,1,1,32,-2,-2,-2,-2,-2,-2,1009,2403,1880,0,1000,0,2403,1880,0,1000,0,189,0,0.87386477,0.12613524
25946,210000,2,2,2,41,-2,-2,-2,-2,-2,-2,0,0,769,771,0,695,0,769,771,0,695,1892,0,0.83016,0.16984001
25947,330000,2,2,2,39,-1,0,0,0,0,0,8872,15284,20467,25200,35000,0,8284,5467,5200,10000,0,0,0,0.8918635,0.10813647
25948,430000,2,2,2,29,-2,-2,-2,-2,-2,-2,2548,12020,2539,2250,0,2580,12082,2539,2250,0,2580,171,0,0.899556,0.100444004
25949,450000,2,1,2,32,0,-1,-1,-1,0,0,46437,7875,0,1000,17446,11062,7875,0,1000,16446,0,0,0,0.9073643,0.09263568
25950,150000,2,2,1,32,-1,0,0,0,0,0,3000,187000,193500,196000,200000,0,184000,6500,4000,4000,0,0,0,0.8712491,0.1287509
25951,410000,2,3,1,32,-2,-2,-2,-2,-1,0,388,388,388,388,110345,116128,388,388,388,110345,8000,4200,0,0.8720396,0.12796037
25952,90000,2,2,1,48,0,0,0,0,0,0,43810,44504,46174,47193,48105,49327,1723,2393,2090,2000,2000,1803,0,0.9017862,0.09821378
25953,280000,2,1,1,36,-1,0,-1,-1,-1,-1,17951,18915,7926,17965,24432,10805,6094,7966,18059,24554,18860,17313,0,0.9470916,0.052908413
25954,150000,2,1,1,45,-2,-2,-2,-2,-2,-2,5423,4133,14279,5985,8333,8241,4133,14296,5990,8342,8241,17817,0,0.93183476,0.068165265
25955,200000,2,1,1,42,-1,-1,-2,-1,-1,-1,2374,0,0,5144,0,931,0,0,5144,0,931,0,0,0.84343797,0.15656204
25956,150000,2,2,1,42,0,0,0,0,2,0,15878,10389,6067,4823,6208,4824,1300,1040,1378,1560,128,239,0,0.79720926,0.2027907
25957,140000,2,1,2,40,1,2,0,0,0,0,143478,135633,128285,123074,97382,99364,0,6601,5522,3200,3300,3500,0,0.6944488,0.30555117
25958,260000,2,1,1,29,0,0,0,-2,-2,-2,71864,54050,0,0,0,0,3090,0,0,0,0,141516,0,0.8871479,0.112852104
25959,160000,2,2,2,30,0,0,0,0,0,0,151620,150984,152705,102160,102969,105149,7300,6004,5170,4000,4000,4200,0,0.9193172,0.08068282
25960,310000,2,1,1,45,0,0,0,0,0,0,91532,93351,96218,97722,101082,103202,3340,4370,4000,5000,3899,3761,0,0.90686125,0.09313873
25961,80000,2,3,1,47,-1,-1,2,-1,-1,-1,390,780,390,390,390,390,780,390,390,390,390,2379,1,0.71287537,0.28712466
25962,150000,2,3,1,38,2,0,0,0,0,0,146057,142325,143548,146332,145993,146600,6527,6714,6705,5181,5437,5700,0,0.37033093,0.62966907
25963,330000,2,1,1,31,0,0,0,0,0,0,22285,23111,23622,23253,22525,22419,1700,1700,1700,1000,1000,1211,0,0.8982314,0.101768605
25964,180000,2,1,2,30,-2,-2,-2,-2,-2,-1,1490,3687,1352,960,4921,3031,3687,1352,960,4921,3031,2718,0,0.8967324,0.10326763
25965,120000,2,1,2,29,0,0,0,2,0,0,6385,9262,11793,11307,14102,15871,3000,2691,0,3000,2000,0,1,0.75797385,0.24202613
25966,150000,2,4,2,30,-1,-1,-1,-1,-1,-1,3826,2970,4015,3693,7850,2423,2978,4026,3704,7873,2429,5720,0,0.8865148,0.113485224
25967,200000,2,1,2,35,0,0,0,0,0,0,65503,66805,68726,70586,72409,73926,2394,3000,3000,3000,2685,2100,0,0.91132754,0.08867246
25968,170000,2,2,2,37,1,-1,-1,-1,0,0,0,213,2592,13199,3685,986,213,2592,13204,0,986,0,0,0.8111901,0.18880989
25969,50000,2,2,3,45,0,0,0,0,0,0,44797,50215,49420,46434,45349,40755,46012,3000,1590,1285,1544,1761,0,0.9174866,0.08251341
25970,80000,2,2,1,41,-1,-1,-1,-1,-1,-1,264,264,264,264,264,414,264,264,264,264,414,264,0,0.7308235,0.26917648
25971,20000,2,3,2,31,-1,-1,-1,-1,-1,-1,1550,1550,1826,6497,8185,3755,1550,1826,6497,8185,3755,3220,0,0.8823273,0.11767269
25972,360000,2,2,1,31,0,0,0,0,0,0,350752,354823,358920,363999,292332,294752,13016,13016,13625,11019,9439,8651,0,0.82164055,0.17835946
25973,200000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6212305,0.3787695
25974,50000,2,2,1,33,0,0,0,0,-1,0,39554,38600,23711,8663,19596,20082,5000,5038,3000,20130,1000,1000,0,0.92183363,0.07816636
25975,70000,2,2,1,33,0,0,5,4,3,3,56778,75037,73326,71568,72540,71148,20000,0,0,2700,0,0,0,0.6619689,0.3380311
25976,300000,2,2,2,34,0,0,0,0,0,0,297890,216495,221737,224774,182544,92014,7800,8705,8500,6820,2700,3200,0,0.8592105,0.1407895
25977,20000,2,3,2,45,0,0,0,0,0,0,14381,15701,17137,18541,18909,19464,1564,2000,2000,677,860,1000,1,0.8823309,0.11766908
25978,170000,2,1,2,40,-2,-2,-2,-2,-2,-2,0,0,1980,0,280,280,0,1980,0,280,280,1111,1,0.82658863,0.17341137
25979,180000,2,4,1,44,0,0,0,0,0,2,151538,133924,136707,139438,143513,141119,6256,6434,6506,10813,0,5557,0,0.8396558,0.1603442
25980,200000,2,1,2,38,-2,-2,-1,0,0,0,0,0,69084,71857,72755,34125,0,69084,3450,2348,1486,30000,0,0.90593296,0.094067045
25981,320000,2,2,1,44,-2,-2,-2,-2,-2,-2,-6,650,2849,1060,3667,1627,656,2849,1060,3667,1627,1102,0,0.89894974,0.10105023
25982,180000,2,3,2,45,0,0,0,2,0,0,76942,77952,80269,66855,67128,67257,4003,5603,3,2504,2511,3021,0,0.84855354,0.15144646
